Municipio	cpos
GUARDIA DELS PRATS, LA	43410
BLANCAFORT	43411
SOLIVELLA	43412
BELLTALL	43413
LILLA	43414
ROJALS	43415
SANTA COLOMA DE QUERALT	43420
MONTALEGRE	43421
BARBERA DE LA CONCA	43422
PIRA	43423
SARRAL	43424
FORES	43425
ROCAFORT DE QUERALT	43426
ALBIO	43427
BIURE	43428
AGUILO	43429
VIMBODI	43430
VALLCLARA	43439
ESPLUGA DE FRANCOLI, L'	43440
POBLET (MONESTIR)	43448
POBLET (BALNEARI)	43449
RIBA, LA	43450
FARENA	43459
ALCOVER	43460
SELVA DEL CAMP, LA	43470
ALBIOL, L'	43479
VILA-SECA	43480
PINEDA, LA	43481
VILAVERD	43490
PICAMOIXONS	43491
TORTOSA	43500
BITEM	43510
TIVENYS	43511
BENIFALLET	43512
RASQUERA	43513
MAS DE BARBERANS	43514
GALERA, LA	43515
GODALL	43516
CAPUCHINOS, BARRANC	43517
25 DE GENER, BLOC	43518
PERELLO, EL	43519
ROQUETES	43520
REGUERS, ELS	43527
ALFARA DE CARLES	43528
HORTA BAIXA, L'	43529
ALCANAR	43530
SANT CARLES DE LA RAPITA	43540
SALINES DE LA TRINITAT, LES	43548
POBLE NOU DEL DELTA, EL	43549
ULLDECONA	43550
FREGINALS	43558
CASTELL, EL	43559
CENIA, LA	43560
CASES D'ALCANAR, LES	43569
SANTA BARBARA	43570
DELTEBRE	43580
RAVAL DE JESUS	43590
ALDOVER	43591
XERTA	43592
PAULS	43593
PINELL DE BRAI, EL	43594
PRAT DE COMTE	43595
HORTA DE SANT JOAN	43596
ARNES	43597
FRANCAS, CAMPING	43700
SANTA OLIVA	43710
BANYERES DEL PENEDES	43711
LLORENÇ DEL PENEDES	43712
CARRONYA ALTA, LA	43713
AIGUAVIVA	43714
ATALAYA MEDITERRANEA, URBANITZACIO	43715
ALBINYANA	43716
BISBAL DEL PENEDES, LA	43717
JUNCOSA DEL MONTMELL, LA	43718
BELLVEI	43719
ARBOÇ, L'	43720
SANTA LLUCIA	43729
FALSET	43730
FIGUERA, LA	43736
GRATALLOPS	43737
BELLMUNT DEL PRIORAT	43738
PORRERA	43739
MORA D'EBRE	43740
DARMOS	43746
BENISSANET	43747
GINESTAR	43748
GARCIA	43749
FLIX	43750
MORELL, EL	43760
POBLA DE MONTORNES, LA	43761
ARDENYA	43762
MASOS DE VESPELLA, ELS	43763
CATLLAR, EL	43764
ARGILAGA, L'	43765
MORA LA NOVA	43770
RIUDECANYES	43771
BOTARELL	43772
ARGENTERA, L'	43773
PRADELL	43774
MARÇA	43775
CAPÇANES	43776
GUIAMETS, ELS	43777
GANDESA	43780
FATARELLA, LA	43781
VILALBA DELS ARCS	43782
POBLA DE MASSALUCA, LA	43783
CORBERA D'EBRE	43784
BOT	43785
BATEA	43786
CASERES	43787
RIBA-ROJA D'EBRE	43790
ASCO	43791
TORRE DE L'ESPANYOL, LA	43792
VALLS	43800
PLA DE SANTA MARIA, EL	43810
CABRA DEL CAMP	43811
BRAFIM	43812
ALIO	43813
VILA-RODONA	43814
AIGUAMURCIA	43815
ESBLADA	43816
PLANETA, LA	43817
CALAFELL	43820
TORREDEMBARRA	43830
ALBA, L', CAMPING	43839
RECO DE SALOU	43840
CAMBRILS	43850
AMETLLA DE MAR, L'	43860
AMPOSTA	43870
SANT JAUME D'ENVEJA	43877
MASDENVERGE	43878
BALADA	43879
BLANCA, LA, MASIA	43880
CAL CEGO	43881
SEGUR DE CALAFELL	43882
BARA, URBANITZACIO	43883
BONASTRE	43884
SALOMO	43885
RENAU	43886
NULLES	43887
CALA DOQUES, CAMPING	43890
MASBOQUERA	43891
MARINADA, CAMPING	43892
ALTAFULLA, CAMPING	43893
CAMARLES	43894
AMPOLLA, L'	43895
ALDEA, L'	43896
CAMP-REDO	43897
Teruel	44001
Teruel	44002
Teruel	44003
Teruel	44070
Teruel	44071
Teruel	44080
ALBARRACIN	44100
GEA DE ALBARRACIN	44110
TORRES DE ALBARRACIN	44111
TRAMACASTILLA	44112
NOGUERA DE ALBARRACIN	44113
GRIEGOS	44114
GUADALAVIAR	44115
TERRIENTE	44120
BEZAS	44121
JABALOYAS	44122
ARROYOFRIO	44123
MOSCARDON	44124
ROYUELA	44125
CALOMARDE	44126
VILLASTAR	44130
VILLEL	44131
LIBROS	44132
RIODEVA	44133
ALOBRAS	44134
CANTAVIEJA	44140
CUBA, LA	44141
IGLESUELA DEL CID, LA	44142
FORTANETE	44143
VILLARROYA DE LOS PINARES	44144
ALLEPUZ	44145
MONTEAGUDO DEL CASTILLO	44146
CEDRILLAS	44147
ALIAGA	44150
ABABUJ	44155
AGUILAR DE ALFAMBRA	44156
COBATILLAS	44157
CAMPOS	44158
MIRAVETE DE LA SIERRA	44159
ALFAMBRA	44160
ESCORIHUELA	44161
CUEVAS LABRADAS	44162
PERALES DE ALFAMBRA	44163
LIDON	44164
ARGENTE	44165
RUBIELOS DE LA CERIDA	44166
CAMAÑAS	44167
CAÑADA VELLIDA	44168
CUEVAS DE ALMUDEN	44169
VILLASPESA	44190
CASCANTE DEL RIO	44191
ALDEHUELA	44192
CORBALAN	44193
CELADAS	44194
POLIGONO INDUSTRIAL LA PAZ	44195
CALAMOCHA	44200
CUTANDA	44210
COLLADOS	44211
ANADON	44212
HUESA DEL COMUN	44213
BARRACHINA	44220
GODOS	44221
TORRECILLA DEL REBOLLAR	44222
VILLANUEVA DEL REBOLLAR	44223
TORNOS	44230
CASTEJON DE TORNOS	44231
BELLO	44232
ODON	44233
MONREAL DEL CAMPO	44300
RODENAS	44310
VILLAR DEL SALZ	44311
OJOS NEGROS	44313
BLANCAS	44314
POZUEL DEL CAMPO	44315
BAGUENA	44320
BURBAGUENA	44330
FUENTES CLARAS	44340
CAMINREAL	44350
BAÑON	44357
COSA	44358
TORRALBA DE LOS SISONES	44359
SANTA EULALIA	44360
ORIHUELA DEL TREMEDAL	44366
BRONCHALES	44367
MONTERDE DE ALBARRACIN	44368
ALMOHAJA	44369
CELLA	44370
VILLARQUEMADO	44380
TORREMOCHA DE JILOCA	44381
AGUATON	44382
SAN MARTIN DEL RIO	44390
LUCO DE JILOCA	44391
POYO, EL	44392
TORRIJO DEL CAMPO	44393
BUEÑA	44394
ALBA DEL CAMPO	44395
CAUDE	44396
CONCUD	44397
MORA DE RUBIELOS	44400
CABRA DE MORA	44409
MOSQUERUELA	44410
PUERTOMINGALVO	44411
CASTELVISPAL	44412
VALDELINARES	44413
NOGUERUELAS	44414
FUENTES DE RUBIELOS	44415
MANZANERA	44420
ARCOS DE LAS SALINAS	44421
ABEJUELA	44422
ALHAMBRAS, LAS	44423
ESCALERUELA, LA	44424
VALBONA	44430
VIRGEN DE LA VEGA	44431
ALCALA DE LA SELVA	44432
GUDAR	44433
FORMICHE ALTO	44440
FORMICHE BAJO	44441
PUERTO ESCANDON	44442
PUEBLA DE VALVERDE, LA	44450
CAMARENA DE LA SIERRA	44459
SARRION	44460
RUBIELOS DE MORA, ESTACION	44470
ALBENTOSA	44477
PERTEGACES, LOS	44478
OLBA	44479
SAN AGUSTIN	44480
FERRERUELA DE HUERVA	44490
BADENA	44491
ALLUEVA	44492
LOSCOS	44493
VILLAHERMOSA DEL CAMPO	44494
CUENCABUENA	44495
NAVARRETE DEL RIO	44496
ANDORRA	44500
ALLOZA	44509
PUEBLA DE HIJAR, LA	44510
SAMPER DE CALANDA	44520
HIJAR	44530
ALBALATE DEL ARZOBISPO	44540
ARIÑO	44547
OLIETE	44548
ALACON	44549
ALCORISA	44550
BERGE	44556
CRIVILLEN	44557
ESTERCUEL	44558
CAÑADA DE BENATANDUZ	44559
CASTELLOTE	44560
SENO	44561
CUEVAS DE CAÑART	44562
BORDON	44563
MAS DE LAS MATAS	44564
ABENFIGO	44565
AGUAVIVA	44566
CALANDA	44570
FOZ CALANDA	44579
VALDERROBRES	44580
PEÑARROYA DE TASTAVINS	44586
FUENTESPALDA	44587
BECEITE	44588
PORTELLADA, LA	44589
AZAILA	44590
VINACEITE	44591
CASTELNOU	44592
URREA DE GAEN	44593
VALDEALGORFA	44594
VALJUNQUERA	44595
FRESNEDA, LA	44596
TORRE DEL COMPTE	44597
ALCAÑIZ	44600
CALACEITE	44610
VALDELTORMO	44620
MAZALEON	44621
ARENS DE LLEDO	44622
CRETAS	44623
LLEDO	44624
CASTELSERAS	44630
CODOÑERA, LA	44640
TORREVELILLA	44641
BELMONTE DE SAN JOSE	44642
CAÑADA DE VERICH, LA	44643
FORNOLES	44650
CEROLLERA, LA	44651
MONROYO	44652
TORRE DE ARCAS	44653
PUIGMORENO	44660
VALMUEL	44661
MONTALBAN	44700
CASTEL DE CABRA	44706
CAÑIZAR DEL OLIVAR	44707
PALOMAR DE ARROYOS	44708
PEÑARROYAS	44709
RILLO	44710
FUENTES CALIENTES	44711
SON DEL PUERTO	44712
CERVERA DEL RINCON	44720
ALPEÑES	44721
CUEVAS DE PORTALRUBIO	44730
VIVEL DEL RIO	44740
FUENFERRADA	44741
ARMILLAS	44742
MARTIN DEL RIO	44750
UTRILLAS	44760
PARRAS DE MARTIN, LAS	44769
ESCUCHA	44770
VALDECONEJOS	44779
MUNIESA	44780
BLESA	44790
CORTES DE ARAGON	44791
ALCAINE	44792
SALCEDILLO	44793
Toledo	45001
Toledo	45002
Toledo	45003
Toledo	45004
Toledo	45005
Toledo	45006
Toledo	45007
Toledo	45008
Toledo	45009
Toledo	45070
Toledo	45071
Toledo	45080
SONSECA	45100
ARISGOTAS	45109
AJOFRIN	45110
COBISA	45111
BURGUILLOS DE TOLEDO	45112
CHUECA	45113
MAZARAMBROZ	45114
SAN PABLO DE LOS MONTES	45120
NAVILLAS, LAS	45121
ARGES	45122
LAYOS	45123
CASASBUENAS	45124
PULGAR	45125
CASTAÑAR, EL	45126
VENTAS CON PEÑA AGUILERA	45127
MENASALBAS	45128
NAVALUCILLOS, LOS	45130
ALARES	45138
VALDEAZORES	45139
NAVALMORALES, LOS	45140
NAVAHERMOSA	45150
HONTANAR	45159
GUADAMUR	45160
POLAN	45161
NOEZ	45162
TOTANES	45163
GALVEZ	45164
SAN MARTIN DE MONTALBAN	45165
SAN MARTIN DE PUSA	45170
VILLAREJO DE MONTALBAN	45179
CAMARENA	45180
CAMARENILLA	45181
ARCICOLLAR	45182
VENTAS DE RETAMOSA, LAS	45183
NAMBROCA	45190
NIEVES, LAS, URBANIZACION	45191
ILLESCAS	45200
YUNCOS	45210
RECAS	45211
LOMINCHAR	45212
PALOMEQUE	45213
CEDILLO DEL CONDADO	45214
VISO DE SAN JUAN, EL	45215
CARRANQUE	45216
UGENA	45217
PRADILLOS, LOS, URBANIZACION	45220
ESQUIVIAS	45221
BOROX	45222
SESEÑA VIEJO	45223
SESEÑA NUEVO	45224
NUMANCIA DE LA SAGRA	45230
ALAMEDA DE LA SAGRA	45240
AÑOVER DE TAJO	45250
VILLASECA DE LA SAGRA	45260
MOCEJON	45270
OLIAS DEL REY	45280
PANTOJA	45290
COBEJA	45291
ACECA	45292
OCAÑA	45300
VILLATOBAS	45310
DOS BARRIOS	45311
CABAÑAS DE YEPES	45312
YEPES	45313
CIRUELOS	45314
ONTIGOLA	45340
NOBLEJAS	45350
VILLARRUBIA DE SANTIAGO	45360
SANTA CRUZ DE LA ZARZA	45370
MORA	45400
VILLANUEVA DE BOGAS	45410
ALMONACID DE TOLEDO	45420
MASCARAQUE	45430
VILLAMINAYA	45440
ORGAZ	45450
MANZANEQUE	45460
YEBENES, LOS	45470
LITUERO DE ABAJO	45479
URDA	45480
ALBERCA, LA	45489
ABLATES	45490
TORRIJOS	45500
FUENSALIDA	45510
HUECAS	45511
PORTILLO DE TOLEDO, EL	45512
SANTA CRUZ DE RETAMAR	45513
QUISMONDO	45514
MAQUEDA	45515
PUEBLA DE MONTALBAN, LA	45516
ESCALONILLA	45517
GERINDOTE	45518
NOVES, PUEBLO	45519
VILLALUENGA	45520
BURUJON, PUEBLO	45521
ALBARREAL DE TAJO, PUEBLO	45522
ALCABON, PUEBLO	45523
RIELVES, PUEBLO	45524
BARCIENCE, PUEBLO	45525
VAL DE SANTO DOMINGO, PUEBLO	45526
YUNCLER	45529
SANTA OLALLA	45530
CARMENA	45531
CARRICHES	45532
CARPIO DE TAJO, EL	45533
MATA, LA	45534
ERUSTES	45540
MESEGAR	45541
CASAR DE ESCALONA, EL	45542
OTERO	45543
DOMINGO PEREZ	45544
OROPESA	45560
LAGARTERA	45567
VENTAS DE SAN JULIAN	45568
CORCHUELA	45569
PUENTE DEL ARZOBISPO, EL	45570
ALCOLEA DE TAJO	45571
TORRICO	45572
NAVALMORALEJO	45573
ESTRELLA, LA	45574
ALDEANUEVA DE SAN BARTOLOME	45575
MOHEDAS DE LA JARA	45576
PUERTO DE SAN VICENTE	45577
CAMPILLO DE LA JARA, EL	45578
CALZADA DE OROPESA	45580
HERRERUELA DE OROPESA	45588
CALERUELA	45589
MAGAN	45590
YUNCLILLOS	45591
CABAÑAS DE LA SAGRA	45592
BARGAS	45593
VILLAMIEL DE TOLEDO	45594
BARRIADA DE STA MARIA	45600
NAVALCAN	45610
PARRILLAS	45611
VELADA	45612
GAMONAL	45613
CASAR DE TALAVERA	45614
MONTESCLAROS	45620
SEGURILLA	45621
MEJORADA	45622
NAVAMORCUENDE	45630
ALMENDRAL DE LA CAÑADA	45631
SARTAJADA	45632
IGLESUELA, LA	45633
BUENAVENTURA	45634
SOTILLO DE LAS PALOMAS	45635
MARRUPE	45636
CERVERA DE LOS MONTES	45637
PEPINO	45638
REAL DE SAN VICENT, EL	45640
CASTILLO DE BAYUELA	45641
CARDIEL DE LOS MONTES	45642
GARCIOTUN	45643
NUÑO GOMEZ	45644
HINOJOSA DE SAN VICENTE	45645
SAN ROMAN DE LOS MONTES	45646
ESPINOSO DEL REY	45650
FRESNEDA, LA	45651
RETAMOSO	45652
SANTA ANA DE PUSA	45653
SAN BARTOLOME DE LAS ABIERTAS	45654
BELVIS DE LA JARA	45660
ALDEANUEVA DE BARBARROYA	45661
ALCAUDETE DE LA JARA	45662
MEMBRILLO, EL	45663
HERENCIAS, LAS	45664
NAVA DE RICOMALILLO, LA	45670
GARGANTILLA	45671
MINA DE STA QUITERIA	45672
BUENASBODAS	45673
ROBLEDO DEL MAZO	45674
HUNFRIAS, LAS	45675
ROBLEDILLO	45676
NAVALTORIL	45677
PIEDRAESCRITA	45678
CEBOLLA, PUEBLO	45680
ILLAN DE VACAS, PUEBLO	45681
CERRALBOS, LOS, PUEBLO	45682
CAZALEGAS, PUEBLO	45683
LUCILLOS, PUEBLO	45684
MONTEARAGON ESTACION, PUEBLO	45685
CALERA Y CHOZAS, PUEBLO	45686
ALCAÑIZO, PUEBLO	45687
PUEBLANUEVA, LA	45690
SAN ANTONIO	45691
MALPICA DE TAJO	45692
BERNUY	45693
TALAVERA LA NUEVA	45694
ALBERCHE DEL CAUDILLO	45695
CONSUEGRA	45700
MADRIDEJOS	45710
CAMUÑAS	45720
LAGUNAS, LAS	45730
VILLASEQUILLA	45740
VILLAMUELAS	45749
HUERTA DE VALDECARABANOS	45750
GUARDIA, LA	45760
ROMERAL, EL	45770
TEMBLEQUE	45780
TURLEQUE	45789
QUERO	45790
QUINTANAR DE LA ORDEN	45800
VILLANUEVA DE ALCARDETE	45810
TOBOSO, EL	45820
MIGUEL ESTEBAN	45830
PUEBLA DE ALMORADIEL, LA	45840
VILLA DE DON FADRIQUE, LA	45850
VILLACAÑAS	45860
LILLO	45870
CORRAL DE ALMAGUER	45880
CABEZAMESADA	45890
ALMOROX	45900
ALDEAENCABO DE ESCALONA	45908
ALAMIN, EL	45909
ESCALONA	45910
NOMBELA	45917
PELAHUSTAN	45918
HORMIGOS	45919
TORRE DE ESTEBAN HAMBRAN	45920
MENTRIDA	45930
VALMOJADO	45940
CASARRUBIOS DEL MONTE	45950
CHOZAS DE CANALES	45960
Valencia	46001
Valencia	46002
Valencia	46003
Valencia	46004
Valencia	46005
Valencia	46006
Valencia	46007
Valencia	46008
Valencia	46009
Valencia	46010
Valencia	46011
Valencia	46012
Valencia	46013
Valencia	46014
Valencia	46015
Valencia	46016
Valencia	46017
Valencia	46018
Valencia	46019
Valencia	46020
Valencia	46021
Valencia	46022
Valencia	46023
Valencia	46024
Valencia	46025
Valencia	46026
BENIMAMET	46035
Valencia	46070
Valencia	46071
Valencia	46080
BURJASSOT	46100
CAMPO OLIVAR	46110
ROCAFORT	46111
MASARROCHOS	46112
MONCADA	46113
VINALESA	46114
ALFARA DEL PATRIARCA	46115
MASIAS	46116
BETERA	46117
SERRA	46118
NAQUERA	46119
ALBORAYA	46120
CAMPAMENTO MILITAR DE BETERA	46127
SABOYA	46128
MACHISTRE, EL	46129
MASSAMAGRELL	46130
BONREPOS I MIRAMBELL	46131
ALMASSERA	46132
MELIANA	46133
CUIPER	46134
ALBALAT DELS SORELLS	46135
MUSEROS	46136
PUEBLA DE FARNALS, PLAYA	46137
RAFELBUÑOL	46138
POBLA DE FARNALS, LA	46139
ADEMUZ	46140
CASTIELFABIB	46141
SANTOS, LOS	46142
TORREBAJA	46143
MAS DE JACINTO	46144
NEGRON	46145
CASAS BAJAS	46146
CASAS ALTAS	46147
ALFARA DE ALGIMIA	46148
GILET	46149
CAMPAMENTO DE MARINES	46150
LLIRIA	46160
PEDRALBA	46164
BUGARRA	46165
GESTALGAR	46166
CHULILLA	46167
LOSA DEL OBISPO	46168
GATOVA	46169
ANDILLA	46170
CASINOS	46171
ALCUBLAS	46172
CARRIL, DEL, MASIA	46174
CALLES	46175
AHILLAS	46176
TUEJAR	46177
ALMEZA, LA	46178
ARAS DE LOS OLMOS	46179
BENAGUASIL	46180
BENISANO	46181
CAÑADA, LA	46182
ELIANA, L'	46183
PLA DE LA VALLESA, EL	46184
POBLA DE VALLBONA, LA	46185
MONTECOLORADO, URBANIZACION	46187
RIBA-ROJA DE TURIA	46190
VILAMARXANT	46191
MONSERRAT	46192
MONTROY	46193
REAL DE MONTROI	46194
LLOMBAI	46195
CATADAU	46196
ALFARP	46197
DOS AGUAS	46198
ALDEA DEL ORO	46199
PAIPORTA	46200
PICANYA	46210
ALTER, L'	46220
CENTRO PENITENCIARIO PICASSENT	46225
FUENTE DEL OMET	46229
ALGINET	46230
CARLET	46240
VILLARRUBIA DE CARLET	46249
ALCUDIA, L'	46250
ALBERIC	46260
ANTELLA	46266
GAVARDA	46267
GARROFERA DE ALZIRA, LA	46268
TOUS	46269
VILLANUEVA DE CASTELLON	46270
ALCASSER	46290
BENIMODO	46291
MASALAVES	46292
ALCANTERA DE XUQUER	46293
CARCER	46294
SELLENT	46295
ALDEA DE ESTENAS	46300
CARCELES, LAS (RIBERA)	46310
JARAGUAS	46311
BARCHEL	46312
CASAS, LAS	46313
CASA HORCAJO	46314
CAUDETE DE LAS FUENTES	46315
CASA DOÑANA	46316
HUERTOS, LOS	46317
PANTANO DE CONTRERAS	46318
LOBOS, LOS	46320
TORRE, ALDEA DE LA	46321
CAMPORROBLES	46330
LOBERUELA, LA	46339
REQUENA	46340
CHERA	46350
CALVESTRA	46351
CAMPO ARCIS	46352
CAÑADA HONDA	46353
CASAS DE LANZA	46354
CARRASCALEJO	46355
CASAS DE LA NORIA	46356
AZAGADOR	46357
BUÑOL	46360
YATOVA	46367
MACASTRE	46368
ALBORACHE	46369
CHIVA	46370
CHESTE	46380
GODELLETA	46388
CONDE CORTICHELLES, DEL, MASIA	46389
BARRIO ARROYO	46390
MATUTANO, EL	46391
SIETE AGUAS	46392
LORIGUILLA	46393
GRANJA ESCUELA HERMANAS CHAVAS	46394
CANO, EL	46400
DOSEL, EL	46408
BROSQUIL, EL	46409
SUECA	46410
RIOLA	46417
FORTALENY	46418
MARENY BLAU	46419
PERELLO, EL	46420
SOLLANA	46430
ALE, EL	46439
ALMUSSAFES	46440
BENIFAIO	46450
SILLA	46460
BENIPARRELL	46469
ALBAL	46470
PETRES	46500
BENAVITES	46510
BENIFAIRO DE LES VALLS	46511
FAURA	46512
GRAO DE SAGUNTO	46520
ALMARDA, DE, PLAYA	46529
PUÇOL	46530
PUIG, DEL, PLAYA	46540
ALBUIXECH	46550
MASSALFASSAR	46560
ESTIVELLA	46590
ALBALAT DELS TARONCHERS	46591
MALLA, LA	46592
ALGAR DE PALANCIA	46593
ALZIRA	46600
GUADASSUAR	46610
BENIMUSLEM	46611
CORBERA	46612
LLAURI	46613
FAVARA	46614
AYORA	46620
CASAS DE MADRONA	46621
TERESA DE COFRENTES	46622
JARAFUEL	46623
JALANCE	46624
COFRENTES	46625
FONT DE LA FIGUERA, LA	46630
CASAS DE VIDAL	46635
BARRIO ESPAÑA	46636
CORRALES DE BLAY	46637
BORDERIA, LA	46638
CASA EL PLA	46639
MOGENTE/MOIXENT	46640
ALCUZAS, LAS	46649
CANALS	46650
AYACOR	46659
MANUEL	46660
BERFULL	46666
BARXETA	46667
LLOCNOU D'EN FELLONET	46668
ENOVA, L'	46669
POBLA LLARGA, LA	46670
ALGEMESI	46680
ALBALAT DE LA RIBERA	46687
POLINYA DE XUQUER	46688
BENICULL	46689
ALCUDIA DE CRESPINS, L'	46690
VALLADA	46691
MONTESA	46692
BENIOPA	46700
DAIMUS, DE, PLAYA	46710
GUARDAMAR DE LA SAFOR	46711
PILES, DE, PLAYA	46712
BELLREGUARD POBLE	46713
PALMERA	46714
ALQUERIA DE LA COMTESSA, L'/ALQUERIA DE LA CONDESA	46715
RAFELCOFER	46716
FONT D'EN CARROS, LA	46717
VILLALONGA	46720
POTRIES	46721
BENIARJO	46722
ALMOINES	46723
ADOR	46724
ALFAUIR	46725
ALMISERA	46726
REAL DE GANDIA	46727
MARCHUQUERA	46728
GANDIA, DE, PLAYA	46730
CARCAIXENT	46740
COGULLADA	46749
SIMAT DE LA VALLDIGNA	46750
BARX	46758
CORRALES DE VALLDIGNA	46759
BORDERIA, CRUCE	46760
XERACO	46770
OLE, CAMPING	46780
PAUPI	46789
CAUDELI, CAMPING	46790
BENIFAIRO DE LA VALLDIGNA	46791
BARRACA D'AIGUES VIVES	46792
ALBOY	46800
ENGUERA	46810
NAVALON DE ABAJO	46811
AIELO DE MALFERIT	46812
CERDA	46813
GRANJA DE LA COSTERA, LA	46814
LLOSA DE RANES, LA	46815
ROTGLA Y CORBERA	46816
ESTUBENY	46817
ANNA	46820
CHELLA	46821
BOLBAITE	46822
NAVARRES	46823
QUESA	46824
BICORP	46825
BENIGANIM	46830
QUATRETONDA	46837
BENICOLET	46838
BALNEARIO DE BELLUS	46839
POBLA DEL DUC, LA	46840
CASTELLO DE RUGAT	46841
AIELO DE RUGAT	46842
RAFOL DE SALEM	46843
BENIATJAR	46844
OLLERIA, L'	46850
ALBAIDA	46860
BELGIDA	46868
ATZENETA D'ALBAIDA	46869
ONTINYENT	46870
BOCAIRENT	46880
AGULLENT	46890
BUFALI	46891
MONTAVERNER	46892
ALFARRASI	46893
GENOVES	46894
REALON, DE, APEADERO	46900
VEDAT DE TORRENTE, EL	46901
JUEZ, DEL, MASIA	46909
ALFAFAR	46910
MISLATA	46920
BARRIO DE PORTA	46930
AEROPUERTO DE MANISES (VALENCIA)	46940
XIRIVELLA	46950
ALDAIA	46960
ALAQUAS	46970
CAMPAMENTO (PATERNA)	46980
POLIGONO FUENTE DEL JARRO	46988
TERRAMELAR	46989
Valladolid	47001
Valladolid	47002
Valladolid	47003
Valladolid	47004
Valladolid	47005
Valladolid	47006
Valladolid	47007
Valladolid	47008
Valladolid	47009
Valladolid	47010
Valladolid	47011
Valladolid	47012
Valladolid	47013
Valladolid	47014
Valladolid	47015
Valladolid	47016
Valladolid	47070
Valladolid	47071
Valladolid	47080
TORDESILLAS	47100
CASASOLA DE ARION	47110
VILLALAR DE LOS COMUNEROS	47111
PEDROSA DEL REY	47112
VILLALBARBA	47113
MATILLA DE LOS CAÑOS	47114
BERCERO	47115
POLLOS	47116
MOTA DEL MARQUES	47120
ADALIA	47129
SIMANCAS	47130
GERIA	47131
PEDROSO DE LA ABADESA	47132
MARZALES	47133
GALLEGOS DE HORNIJA	47134
LAGUNA DE DUERO	47140
VIANA DE CEGA	47150
BOECILLO	47151
PUENTE DUERO	47152
PINAR DE ANTEQUERA, EL	47153
SANTOVENIA DE PISUERGA	47155
ALDEA DE SAN MIGUEL	47160
HERRERA DE DUERO	47161
ALDEAMAYOR DE SAN MARTIN	47162
SAN MIGUEL DEL ARROYO	47164
CAMPORREDONDO	47165
VILORIA DEL HENAR	47166
CORALA, LA	47169
RENEDO DE ESGUEVA	47170
CASTRONUEVO DE ESGUEVA	47171
VILLARMENTERO DE ESGUEVA	47172
OLMOS DE ESGUEVA	47173
VILLANUEVA DE LOS INFANTES	47174
PIÑA DE ESGUEVA	47175
ESGUEVILLAS DE ESGUEVA	47176
AMUSQUILLO	47177
VILLAFUERTE DE ESGUEVA	47180
VILLACO	47181
CASTROVERDE DE CERRATO	47182
TORRE DE ESGUEVA	47183
FOMBELLIDA	47184
CANILLAS DE ESGUEVA	47185
ENCINAS DE ESGUEVA	47186
WAMBA	47190
CIGUÑUELA	47191
CASTRODEZA	47192
CISTERNIGA, LA	47193
FUENSALDAÑA	47194
ARROYO DE LA ENCOMIENDA	47195
PEDRAJA DE PORTILLO, LA	47196
VALORIA LA BUENA	47200
MUEDRA, GRANJA	47209
ATAQUINES	47210
HONCALADA	47219
POZALDEZ	47220
MATAPOZUELOS	47230
ALCAZAREN	47238
ANIAGO	47239
VALDESTILLAS	47240
MOJADOS	47250
CABEZON DE PISUERGA	47260
CIGALES	47270
CORCOS DEL VALLE	47280
AGUILAREJO	47281
TRIGUEROS DEL VALLE	47282
QUINTANILLA DE TRIGUEROS	47283
CUBILLAS DE STA MARTA	47290
PEÑAFIEL	47300
CAMPASPERO	47310
CANALEJAS DE PEÑAFIEL	47311
BAHABON DE VALCORBA	47312
ALDEALBAR	47313
LANGAYO	47314
PESQUERA DE DUERO	47315
CURIEL DE DUERO	47316
BOCOS	47317
CASTRILLO DE DUERO	47318
RABANO	47319
CASILLAS DE RETAMAR	47320
PARRILLA, LA	47328
CASTRILLO TEJERIEGO	47329
TRASPINEDO	47330
SANTIBAÑEZ DE VALCORBA	47331
SARDON DE DUERO	47340
QUINTANILLA DE ONESIMO	47350
OLIVARES DE DUERO	47359
QUINTANILLA DE ARRIBA	47360
MEDINA DEL CAMPO	47400
OLMEDO	47410
AGUASAL	47418
ALMENARA DE ADAJA	47419
ISCAR	47420
PEDRAJAS DE SAN ESTEBAN	47430
COGECES DE ISCAR	47440
POZAL DE GALLINAS	47450
CALABAZAS	47451
ZARZA, LA	47452
RAMIRO	47453
MORALEJA DE LAS PANADERA	47454
CAMPILLO, EL	47460
BRAHOJOS DE MEDINA	47461
BOBADILLA DEL CAMPO	47462
VELASCALVARO	47463
NUEVA VILLA DE LAS TORRES	47464
VILLAVERDE DE MEDINA	47465
CARPIO	47470
FRESNO EL VIEJO	47480
RUEDA	47490
SECA, LA	47491
FONCASTIN	47492
GOMEZNARRO	47493
CERVILLEGO DE LA CRUZ	47494
NAVA DEL REY	47500
TORRECILLA DEL VALLE	47509
ALAEJOS	47510
SIETE IGLESIAS DE TRABANCOS	47511
CASTREJON DE TRABANCOS	47512
TORRECILLA DE LA ORDEN	47513
CASTRONUÑO	47520
VILLAFRANCA DE DUERO	47529
SAN ROMAN DE LA HORNIJA	47530
VILLAESTER DE ABAJO	47540
VILLALON DE CAMPOS	47600
GATON DE CAMPOS	47606
HERRIN DE CAMPOS	47607
BUSTILLO DE CHAVES	47608
FONTIHOYUELO	47609
ZARATAN	47610
VILLANUBLA	47620
MUDARRA, LA	47630
CARRASCALEJO-CARRASCAL	47639
PEÑAFLOR DE HORNIJA	47640
CASTROMONTE	47641
